year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1939,Litter,Tropical Premontane Wet,10052552.303165419,417245.7651077393,24.092640701984582,"Modified Decay, Turnover and Spinup parameters"
1939,Soil Carbon,Tropical Dry,23041751.62018178,1142790.382296882,20.162710482276207,"Modified Decay, Turnover and Spinup parameters"
1939,Soil Carbon,Tropical Moist,42910230.10671328,608498.4096054054,70.51822885542033,"Modified Decay, Turnover and Spinup parameters"
1939,Soil Carbon,Tropical Premontane Wet,31144106.92467064,417245.7651077393,74.64211629955969,"Modified Decay, Turnover and Spinup parameters"
1939,Total Biomass,Tropical Dry,124386677.04500277,1142790.382296882,108.84470063092353,"Modified Decay, Turnover and Spinup parameters"
1939,Total Biomass,Tropical Moist,101357081.77218916,608498.4096054054,166.56918107298992,"Modified Decay, Turnover and Spinup parameters"
1939,Total Biomass,Tropical Premontane Wet,71760920.60034746,417245.7651077393,171.9871754284137,"Modified Decay, Turnover and Spinup parameters"
1940,Deadwood,Tropical Dry,15326066.726608371,1142790.382296882,13.411091801284392,"Modified Decay, Turnover and Spinup parameters"
1940,Deadwood,Tropical Moist,14211480.833957475,608498.4096054054,23.355000784921085,"Modified Decay, Turnover and Spinup parameters"
1940,Deadwood,Tropical Premontane Wet,11074597.716924973,417245.7651077393,26.542145284722878,"Modified Decay, Turnover and Spinup parameters"
1940,Litter,Tropical Dry,13783999.860082878,1142790.382296882,12.061704467952001,"Modified Decay, Turnover and Spinup parameters"
1940,Litter,Tropical Moist,12286189.585392699,608498.4096054054,20.190997037050526,"Modified Decay, Turnover and Spinup parameters"
1940,Litter,Tropical Premontane Wet,10207415.4819713,417245.7651077393,24.46379648535339,"Modified Decay, Turnover and Spinup parameters"
1940,Soil Carbon,Tropical Dry,23246686.83971164,1142790.382296882,20.34203927494417,"Modified Decay, Turnover and Spinup parameters"
1940,Soil Carbon,Tropical Moist,42992244.73223906,608498.4096054054,70.65301084372325,"Modified Decay, Turnover and Spinup parameters"
1940,Soil Carbon,Tropical Premontane Wet,31209581.753269784,417245.7651077393,74.79903779301628,"Modified Decay, Turnover and Spinup parameters"
1940,Total Biomass,Tropical Dry,125081394.47872488,1142790.382296882,109.45261389698182,"Modified Decay, Turnover and Spinup parameters"
1940,Total Biomass,Tropical Moist,102285884.66085011,608498.4096054054,168.09556614483137,"Modified Decay, Turnover and Spinup parameters"
1940,Total Biomass,Tropical Premontane Wet,72477524.80769037,417245.7651077393,173.70463853354042,"Modified Decay, Turnover and Spinup parameters"
1941,Deadwood,Tropical Dry,15615011.053598916,1142790.382296882,13.663932857235352,"Modified Decay, Turnover and Spinup parameters"
1941,Deadwood,Tropical Moist,14360747.517656876,608498.4096054054,23.600304110851216,"Modified Decay, Turnover and Spinup parameters"
1941,Deadwood,Tropical Premontane Wet,11196595.481730131,417245.7651077393,26.834533548444757,"Modified Decay, Turnover and Spinup parameters"
1941,Litter,Tropical Dry,14043153.5350381,1142790.382296882,12.288477180576999,"Modified Decay, Turnover and Spinup parameters"
1941,Litter,Tropical Moist,12453941.133299839,608498.4096054054,20.46667819785409,"Modified Decay, Turnover and Spinup parameters"
1941,Litter,Tropical Premontane Wet,10360337.896785224,417245.7651077393,24.830300899782706,"Modified Decay, Turnover and Spinup parameters"
1941,Soil Carbon,Tropical Dry,23453206.432526108,1142790.382296882,20.522754475223845,"Modified Decay, Turnover and Spinup parameters"
1941,Soil Carbon,Tropical Moist,43076211.61355565,608498.4096054054,70.7910011490242,"Modified Decay, Turnover and Spinup parameters"
1941,Soil Carbon,Tropical Premontane Wet,31276694.42521433,417245.7651077393,74.95988465488249,"Modified Decay, Turnover and Spinup parameters"
1941,Total Biomass,Tropical Dry,125704746.0951764,1142790.382296882,109.9980784249547,"Modified Decay, Turnover and Spinup parameters"
1941,Total Biomass,Tropical Moist,103182921.14631355,608498.4096054054,169.56974663783404,"Modified Decay, Turnover and Spinup parameters"
1941,Total Biomass,Tropical Premontane Wet,73171838.37420379,417245.7651077393,175.36867835029958,"Modified Decay, Turnover and Spinup parameters"
1942,Deadwood,Tropical Dry,15891829.879691828,1142790.382296882,13.906163480087232,"Modified Decay, Turnover and Spinup parameters"
1942,Deadwood,Tropical Moist,14509583.908050435,608498.4096054054,23.84490029720785,"Modified Decay, Turnover and Spinup parameters"
1942,Deadwood,Tropical Premontane Wet,11318757.065705873,417245.7651077393,27.127314432498064,"Modified Decay, Turnover and Spinup parameters"
1942,Litter,Tropical Dry,14290402.690431911,1142790.382296882,12.504832830067912,"Modified Decay, Turnover and Spinup parameters"
1942,Litter,Tropical Moist,12618549.809573034,608498.4096054054,20.73719439588317,"Modified Decay, Turnover and Spinup parameters"
1942,Litter,Tropical Premontane Wet,10511251.726164635,417245.7651077393,25.1919913997221,"Modified Decay, Turnover and Spinup parameters"
1942,Soil Carbon,Tropical Dry,23661163.240234386,1142790.382296882,20.704727312001058,"Modified Decay, Turnover and Spinup parameters"
1942,Soil Carbon,Tropical Moist,43162066.545390025,608498.4096054054,70.93209425704077,"Modified Decay, Turnover and Spinup parameters"
1942,Soil Carbon,Tropical Premontane Wet,31345400.13206745,417245.7651077393,75.12454949416582,"Modified Decay, Turnover and Spinup parameters"
1942,Total Biomass,Tropical Dry,126263785.3884029,1142790.382296882,110.48726638268225,"Modified Decay, Turnover and Spinup parameters"
1942,Total Biomass,Tropical Moist,104049277.68442363,608498.4096054054,170.99350802230813,"Modified Decay, Turnover and Spinup parameters"
1942,Total Biomass,Tropical Premontane Wet,73844554.6559198,417245.7651077393,176.98095662361487,"Modified Decay, Turnover and Spinup parameters"
1943,Deadwood,Tropical Dry,16156689.519213554,1142790.382296882,14.137929203377086,"Modified Decay, Turnover and Spinup parameters"
1943,Deadwood,Tropical Moist,14657721.339821339,608498.4096054054,24.088347822184893,"Modified Decay, Turnover and Spinup parameters"
1943,Deadwood,Tropical Premontane Wet,11440854.815194553,417245.7651077393,27.41994232641366,"Modified Decay, Turnover and Spinup parameters"
1943,Litter,Tropical Dry,14526039.474592129,1142790.382296882,12.711027061145193,"Modified Decay, Turnover and Spinup parameters"
1943,Litter,Tropical Moist,12779982.934290819,608498.4096054054,21.00249192529244,"Modified Decay, Turnover and Spinup parameters"
1943,Litter,Tropical Premontane Wet,10660096.57127538,417245.7651077393,25.54872322915675,"Modified Decay, Turnover and Spinup parameters"
1943,Soil Carbon,Tropical Dry,23870418.976108823,1142790.382296882,20.887836777320373,"Modified Decay, Turnover and Spinup parameters"
1943,Soil Carbon,Tropical Moist,43249746.41286277,608498.4096054054,71.0761864454322,"Modified Decay, Turnover and Spinup parameters"
1943,Soil Carbon,Tropical Premontane Wet,31415654.541571908,417245.7651077393,75.29292606111868,"Modified Decay, Turnover and Spinup parameters"
1943,Total Biomass,Tropical Dry,126764925.81644897,1142790.382296882,110.92578987378727,"Modified Decay, Turnover and Spinup parameters"
1943,Total Biomass,Tropical Moist,104886003.58723524,608498.4096054054,172.36857472684432,"Modified Decay, Turnover and Spinup parameters"
1943,Total Biomass,Tropical Premontane Wet,74496345.47540751,417245.7651077393,178.5430834898262,"Modified Decay, Turnover and Spinup parameters"
1944,Deadwood,Tropical Dry,16409802.449289607,1142790.382296882,14.359415955450833,"Modified Decay, Turnover and Spinup parameters"
1944,Deadwood,Tropical Moist,14804916.93107118,608498.4096054054,24.3302475361797,"Modified Decay, Turnover and Spinup parameters"
1944,Deadwood,Tropical Premontane Wet,11562679.912947308,417245.7651077393,27.711916764359838,"Modified Decay, Turnover and Spinup parameters"
1944,Litter,Tropical Dry,14750384.170299958,1142790.382296882,12.907340137614144,"Modified Decay, Turnover and Spinup parameters"
1944,Litter,Tropical Moist,12938216.215928921,608498.4096054054,21.26253086564187,"Modified Decay, Turnover and Spinup parameters"
1944,Litter,Tropical Premontane Wet,10806819.028625803,417245.7651077393,25.90036839759252,"Modified Decay, Turnover and Spinup parameters"
1944,Soil Carbon,Tropical Dry,24080843.829527974,1142790.382296882,21.071969280252556,"Modified Decay, Turnover and Spinup parameters"
1944,Soil Carbon,Tropical Moist,43339189.22791845,608498.4096054054,71.22317584366857,"Modified Decay, Turnover and Spinup parameters"
1944,Soil Carbon,Tropical Premontane Wet,31487413.832520477,417245.7651077393,75.46490933081115,"Modified Decay, Turnover and Spinup parameters"
1944,Total Biomass,Tropical Dry,127213986.71793818,1142790.382296882,111.31874111702984,"Modified Decay, Turnover and Spinup parameters"
1944,Total Biomass,Tropical Moist,105694112.25722116,608498.4096054054,173.69661216659696,"Modified Decay, Turnover and Spinup parameters"
1944,Total Biomass,Tropical Premontane Wet,75127861.7262673,417245.7651077393,180.0566189254626,"Modified Decay, Turnover and Spinup parameters"
1945,Deadwood,Tropical Dry,16651419.342497127,1142790.382296882,14.570843087626988,"Modified Decay, Turnover and Spinup parameters"
1945,Deadwood,Tropical Moist,14950951.781640438,608498.4096054054,24.57023970093155,"Modified Decay, Turnover and Spinup parameters"
1945,Deadwood,Tropical Premontane Wet,11684041.236021355,417245.7651077393,28.002779687900137,"Modified Decay, Turnover and Spinup parameters"
1945,Litter,Tropical Dry,14963778.96958301,1142790.382296882,13.094071494990596,"Modified Decay, Turnover and Spinup parameters"
1945,Litter,Tropical Moist,13093233.109695481,608498.4096054054,21.517284027391437,"Modified Decay, Turnover and Spinup parameters"
1945,Litter,Tropical Premontane Wet,10951372.281704172,417245.7651077393,26.246814701346,"Modified Decay, Turnover and Spinup parameters"
1945,Soil Carbon,Tropical Dry,24292316.057569914,1142790.382296882,21.257018289517845,"Modified Decay, Turnover and Spinup parameters"
1945,Soil Carbon,Tropical Moist,43430334.159181535,608498.4096054054,71.37296248209576,"Modified Decay, Turnover and Spinup parameters"
1945,Soil Carbon,Tropical Premontane Wet,31560634.72548457,417245.7651077393,75.64039557677745,"Modified Decay, Turnover and Spinup parameters"
1945,Total Biomass,Tropical Dry,127616238.71356978,1142790.382296882,111.67073217493768,"Modified Decay, Turnover and Spinup parameters"
1945,Total Biomass,Tropical Moist,106474582.44106936,608498.4096054054,174.97922880376174,"Modified Decay, Turnover and Spinup parameters"
1945,Total Biomass,Tropical Premontane Wet,75739734.08509329,417245.7651077393,181.52307445358042,"Modified Decay, Turnover and Spinup parameters"
1946,Deadwood,Tropical Dry,16881821.99364792,1142790.382296882,14.772457184770255,"Modified Decay, Turnover and Spinup parameters"
1946,Deadwood,Tropical Moist,15095629.279634811,608498.4096054054,24.808001206484523,"Modified Decay, Turnover and Spinup parameters"
1946,Deadwood,Tropical Premontane Wet,11804764.270104736,417245.7651077393,28.292112843989113,"Modified Decay, Turnover and Spinup parameters"
1946,Litter,Tropical Dry,15166582.501809178,1142790.382296882,13.27153495230335,"Modified Decay, Turnover and Spinup parameters"
1946,Litter,Tropical Moist,13245024.213262001,608498.4096054054,21.766735958851623,"Modified Decay, Turnover and Spinup parameters"
1946,Litter,Tropical Premontane Wet,11093715.710866434,417245.7651077393,26.587964788574585,"Modified Decay, Turnover and Spinup parameters"
1946,Soil Carbon,Tropical Dry,24504721.57266596,1142790.382296882,21.442883972661882,"Modified Decay, Turnover and Spinup parameters"
1946,Soil Carbon,Tropical Moist,43523121.55594101,608498.4096054054,71.52544833135154,"Modified Decay, Turnover and Spinup parameters"
1946,Soil Carbon,Tropical Premontane Wet,31635274.509764854,417245.7651077393,75.81928243560755,"Modified Decay, Turnover and Spinup parameters"
1946,Total Biomass,Tropical Dry,127976448.0406462,1142790.382296882,111.98593374878402,"Modified Decay, Turnover and Spinup parameters"
1946,Total Biomass,Tropical Moist,107228359.40512891,608498.4096054054,176.21797807929124,"Modified Decay, Turnover and Spinup parameters"
1946,Total Biomass,Tropical Premontane Wet,76332573.56223488,417245.7651077393,182.94391446375644,"Modified Decay, Turnover and Spinup parameters"
1947,Deadwood,Tropical Dry,17101317.066836134,1142790.382296882,14.964526593638617,"Modified Decay, Turnover and Spinup parameters"
1947,Deadwood,Tropical Moist,15238773.51055301,608498.4096054054,25.04324295676457,"Modified Decay, Turnover and Spinup parameters"
1947,Deadwood,Tropical Premontane Wet,11924690.078293039,417245.7651077393,28.579535313471425,"Modified Decay, Turnover and Spinup parameters"
1947,Litter,Tropical Dry,15359165.052830346,1142790.382296882,13.440054528600534,"Modified Decay, Turnover and Spinup parameters"
1947,Litter,Tropical Moist,13393586.698283214,608498.4096054054,22.010882011949036,"Modified Decay, Turnover and Spinup parameters"
1947,Litter,Tropical Premontane Wet,11233814.521118825,417245.7651077393,26.923735267194576,"Modified Decay, Turnover and Spinup parameters"
1947,Soil Carbon,Tropical Dry,24717953.53271609,1142790.382296882,21.62947283738575,"Modified Decay, Turnover and Spinup parameters"
1947,Soil Carbon,Tropical Moist,43617492.96690338,608498.4096054054,71.68053733318405,"Modified Decay, Turnover and Spinup parameters"
1947,Soil Carbon,Tropical Premontane Wet,31711291.066967573,417245.7651077393,76.00146896345186,"Modified Decay, Turnover and Spinup parameters"
1947,Total Biomass,Tropical Dry,128298918.64328432,1142790.382296882,112.26811200967381,"Modified Decay, Turnover and Spinup parameters"
1947,Total Biomass,Tropical Moist,107956356.1304222,608498.4096054054,177.41436037676573,"Modified Decay, Turnover and Spinup parameters"
1947,Total Biomass,Tropical Premontane Wet,76906972.21375576,417245.7651077393,184.32055791841816,"Modified Decay, Turnover and Spinup parameters"
1948,Deadwood,Tropical Dry,17310230.590456944,1142790.382296882,15.147336605743302,"Modified Decay, Turnover and Spinup parameters"
1948,Deadwood,Tropical Moist,15380227.762871452,608498.4096054054,25.275707413672798,"Modified Decay, Turnover and Spinup parameters"
1948,Deadwood,Tropical Premontane Wet,12043674.322249869,417245.7651077393,28.864701165127478,"Modified Decay, Turnover and Spinup parameters"
1948,Litter,Tropical Dry,15541904.41316102,1142790.382296882,13.599960809893687,"Modified Decay, Turnover and Spinup parameters"
1948,Litter,Tropical Moist,13538923.7753363,608498.4096054054,22.249727462913043,"Modified Decay, Turnover and Spinup parameters"
1948,Litter,Tropical Premontane Wet,11371639.387232924,417245.7651077393,27.254055854339445,"Modified Decay, Turnover and Spinup parameters"
1948,Soil Carbon,Tropical Dry,24931911.93840941,1142790.382296882,21.8166973791808,"Modified Decay, Turnover and Spinup parameters"
1948,Soil Carbon,Tropical Moist,43713391.15412433,608498.4096054054,71.8381354233469,"Modified Decay, Turnover and Spinup parameters"
1948,Soil Carbon,Tropical Premontane Wet,31788642.89150956,417245.7651077393,76.18685568516493,"Modified Decay, Turnover and Spinup parameters"
1948,Total Biomass,Tropical Dry,128587532.23903646,1142790.382296882,112.52066365888533,"Modified Decay, Turnover and Spinup parameters"
1948,Total Biomass,Tropical Moist,108659454.29218513,608498.4096054054,178.56982463215937,"Modified Decay, Turnover and Spinup parameters"
1948,Total Biomass,Tropical Premontane Wet,77463503.6653316,417245.7651077393,185.6543796084529,"Modified Decay, Turnover and Spinup parameters"
1949,Deadwood,Tropical Dry,17508903.133990675,1142790.382296882,15.321185236788324,"Modified Decay, Turnover and Spinup parameters"
1949,Deadwood,Tropical Moist,15519853.12565267,608498.4096054054,25.50516629240966,"Modified Decay, Turnover and Spinup parameters"
1949,Deadwood,Tropical Premontane Wet,12161586.333027486,417245.7651077393,29.147297228738022,"Modified Decay, Turnover and Spinup parameters"
1949,Litter,Tropical Dry,15715182.297977125,1142790.382296882,13.7515878164737,"Modified Decay, Turnover and Spinup parameters"
1949,Litter,Tropical Moist,13681044.191386295,608498.4096054054,22.483286686415628,"Modified Decay, Turnover and Spinup parameters"
1949,Litter,Tropical Premontane Wet,11507166.11493617,417245.7651077393,27.578868564345623,"Modified Decay, Turnover and Spinup parameters"
1949,Soil Carbon,Tropical Dry,25146503.241622627,1142790.382296882,22.004475738657284,"Modified Decay, Turnover and Spinup parameters"
1949,Soil Carbon,Tropical Moist,43810760.10278753,608498.4096054054,71.99815054766965,"Modified Decay, Turnover and Spinup parameters"
1949,Soil Carbon,Tropical Premontane Wet,31867289.108165853,417245.7651077393,76.37534463636132,"Modified Decay, Turnover and Spinup parameters"
1949,Total Biomass,Tropical Dry,128845786.10441959,1142790.382296882,112.7466489921396,"Modified Decay, Turnover and Spinup parameters"
1949,Total Biomass,Tropical Moist,109338505.49407622,608498.4096054054,179.68577036212676,"Modified Decay, Turnover and Spinup parameters"
1949,Total Biomass,Tropical Premontane Wet,78002723.67644893,417245.7651077393,186.94671150540597,"Modified Decay, Turnover and Spinup parameters"
1950,Deadwood,Tropical Dry,17697685.59965919,1142790.382296882,15.486379544154723,"Modified Decay, Turnover and Spinup parameters"
1950,Deadwood,Tropical Moist,15657527.17318315,608498.4096054054,25.731418399822324,"Modified Decay, Turnover and Spinup parameters"
1950,Deadwood,Tropical Premontane Wet,12278308.230401348,417245.7651077393,29.427040984420536,"Modified Decay, Turnover and Spinup parameters"
1950,Litter,Tropical Dry,15879381.280195694,1142790.382296882,13.895270319198781,"Modified Decay, Turnover and Spinup parameters"
1950,Litter,Tropical Moist,13819961.758110855,608498.4096054054,22.711582380425156,"Modified Decay, Turnover and Spinup parameters"
1950,Litter,Tropical Premontane Wet,11640375.318405913,417245.7651077393,27.89812693581249,"Modified Decay, Turnover and Spinup parameters"
1950,Soil Carbon,Tropical Dry,25361639.96708746,1142790.382296882,22.192731370484037,"Modified Decay, Turnover and Spinup parameters"
1950,Soil Carbon,Tropical Moist,43909545.02722572,608498.4096054054,72.16049267195268,"Modified Decay, Turnover and Spinup parameters"
1950,Soil Carbon,Tropical Premontane Wet,31947189.487136345,417245.7651077393,76.56683939952534,"Modified Decay, Turnover and Spinup parameters"
1950,Total Biomass,Tropical Dry,129076827.84349751,1142790.382296882,112.94882232388707,"Modified Decay, Turnover and Spinup parameters"
1950,Total Biomass,Tropical Moist,109994332.16933507,608498.4096054054,180.76354914495732,"Modified Decay, Turnover and Spinup parameters"
1950,Total Biomass,Tropical Premontane Wet,78525170.75832593,417245.7651077393,188.19884424243233,"Modified Decay, Turnover and Spinup parameters"
1951,Deadwood,Tropical Dry,17876935.5683661,1142790.382296882,15.643232429411453,"Modified Decay, Turnover and Spinup parameters"
1951,Deadwood,Tropical Moist,15793142.731302954,608498.4096054054,25.954287607003568,"Modified Decay, Turnover and Spinup parameters"
1951,Deadwood,Tropical Premontane Wet,12393734.088233557,417245.7651077393,29.703678562281638,"Modified Decay, Turnover and Spinup parameters"
1951,Litter,Tropical Dry,16034882.183420073,1142790.382296882,14.031341558188245,"Modified Decay, Turnover and Spinup parameters"
1951,Litter,Tropical Moist,13955694.908926243,608498.4096054054,22.93464483822748,"Modified Decay, Turnover and Spinup parameters"
1951,Litter,Tropical Premontane Wet,11771252.11291836,417245.7651077393,28.21179529498362,"Modified Decay, Turnover and Spinup parameters"
1951,Soil Carbon,Tropical Dry,25577240.34910038,1142790.382296882,22.381392725490883,"Modified Decay, Turnover and Spinup parameters"
1951,Soil Carbon,Tropical Moist,44009692.373479955,608498.4096054054,72.32507378617315,"Modified Decay, Turnover and Spinup parameters"
1951,Soil Carbon,Tropical Premontane Wet,32028304.456689294,417245.7651077393,76.76124513431333,"Modified Decay, Turnover and Spinup parameters"
1951,Total Biomass,Tropical Dry,129283488.09606567,1142790.382296882,113.12966060864126,"Modified Decay, Turnover and Spinup parameters"
1951,Total Biomass,Tropical Moist,110627728.63868709,608498.4096054054,181.80446635912517,"Modified Decay, Turnover and Spinup parameters"
1951,Total Biomass,Tropical Premontane Wet,79031366.61721759,417245.7651077393,189.41202817675205,"Modified Decay, Turnover and Spinup parameters"
1952,Deadwood,Tropical Dry,18047014.145550154,1142790.382296882,15.792059878275888,"Modified Decay, Turnover and Spinup parameters"
1952,Deadwood,Tropical Moist,15926606.72140389,608498.4096054054,26.173620949530267,"Modified Decay, Turnover and Spinup parameters"
1952,Deadwood,Tropical Premontane Wet,12507769.144288564,417245.7651077393,29.976982848606898,"Modified Decay, Turnover and Spinup parameters"
1952,Litter,Tropical Dry,16182061.886956977,1142790.382296882,14.16013132210023,"Modified Decay, Turnover and Spinup parameters"
1952,Litter,Tropical Moist,14088266.283706244,608498.4096054054,23.152511265957294,"Modified Decay, Turnover and Spinup parameters"
1952,Litter,Tropical Premontane Wet,11899785.822380677,417245.7651077393,28.519848054798036,"Modified Decay, Turnover and Spinup parameters"
1952,Soil Carbon,Tropical Dry,25793227.984630883,1142790.382296882,22.57039294712067,"Modified Decay, Turnover and Spinup parameters"
1952,Soil Carbon,Tropical Moist,44111149.81885777,608498.4096054054,72.49180790375877,"Modified Decay, Turnover and Spinup parameters"
1952,Soil Carbon,Tropical Premontane Wet,32110595.11368067,417245.7651077393,76.95846860276512,"Modified Decay, Turnover and Spinup parameters"
1952,Total Biomass,Tropical Dry,129468310.5968528,1142790.382296882,113.29138974431675,"Modified Decay, Turnover and Spinup parameters"
1952,Total Biomass,Tropical Moist,111239462.01150256,608498.4096054054,182.80978266424447,"Modified Decay, Turnover and Spinup parameters"
1952,Total Biomass,Tropical Premontane Wet,79521816.78576958,417245.7651077393,190.58747490279697,"Modified Decay, Turnover and Spinup parameters"
1953,Deadwood,Tropical Dry,18208283.252024043,1142790.382296882,15.933178589959264,"Modified Decay, Turnover and Spinup parameters"
1953,Deadwood,Tropical Moist,16057839.078085601,608498.4096054054,26.389286848750633,"Modified Decay, Turnover and Spinup parameters"
1953,Deadwood,Tropical Premontane Wet,12620329.052684281,417245.7651077393,30.246751694233534,"Modified Decay, Turnover and Spinup parameters"
1953,Litter,Tropical Dry,16321291.494172664,1142790.382296882,14.281964345349737,"Modified Decay, Turnover and Spinup parameters"
1953,Litter,Tropical Moist,14217702.340012953,608498.4096054054,23.365225143698805,"Modified Decay, Turnover and Spinup parameters"
1953,Litter,Tropical Premontane Wet,12025969.701189617,417245.7651077393,28.8222690482774,"Modified Decay, Turnover and Spinup parameters"
1953,Soil Carbon,Tropical Dry,26009531.503005985,1142790.382296882,22.759669582386323,"Modified Decay, Turnover and Spinup parameters"
1953,Soil Carbon,Tropical Moist,44213866.268855065,608498.4096054054,72.66061105652938,"Modified Decay, Turnover and Spinup parameters"
1953,Soil Carbon,Tropical Premontane Wet,32194023.23212596,417245.7651077393,77.15841818984781,"Modified Decay, Turnover and Spinup parameters"
1953,Total Biomass,Tropical Dry,129633579.51206043,1142790.382296882,113.43600849309853,"Modified Decay, Turnover and Spinup parameters"
1953,Total Biomass,Tropical Moist,111830273.22410005,608498.4096054054,183.78071570740659,"Modified Decay, Turnover and Spinup parameters"
1953,Total Biomass,Tropical Premontane Wet,79997011.0394521,417245.7651077393,191.7263582502644,"Modified Decay, Turnover and Spinup parameters"
1954,Deadwood,Tropical Dry,18361103.313084647,1142790.382296882,16.06690395502005,"Modified Decay, Turnover and Spinup parameters"
1954,Deadwood,Tropical Moist,16186771.736156005,608498.4096054054,26.60117344703117,"Modified Decay, Turnover and Spinup parameters"
1954,Deadwood,Tropical Premontane Wet,12731339.17679404,417245.7651077393,30.512806219870466,"Modified Decay, Turnover and Spinup parameters"
1954,Litter,Tropical Dry,16452934.82316311,1142790.382296882,14.397158987367861,"Modified Decay, Turnover and Spinup parameters"
1954,Litter,Tropical Moist,14344032.989226673,608498.4096054054,23.5728356275054,"Modified Decay, Turnover and Spinup parameters"
1954,Litter,Tropical Premontane Wet,12149800.669489708,417245.7651077393,29.119050894027506,"Modified Decay, Turnover and Spinup parameters"
1954,Soil Carbon,Tropical Dry,26226084.252609946,1142790.382296882,22.949164307717066,"Modified Decay, Turnover and Spinup parameters"
1954,Soil Carbon,Tropical Moist,44317791.85167828,608498.4096054054,72.83140128569467,"Modified Decay, Turnover and Spinup parameters"
1954,Soil Carbon,Tropical Premontane Wet,32278551.26990143,417245.7651077393,77.36100391951638,"Modified Decay, Turnover and Spinup parameters"
1954,Total Biomass,Tropical Dry,129781344.93632028,1142790.382296882,113.5653107925831,"Modified Decay, Turnover and Spinup parameters"
1954,Total Biomass,Tropical Moist,112400877.8429693,608498.4096054054,184.7184414431883,"Modified Decay, Turnover and Spinup parameters"
1954,Total Biomass,Tropical Premontane Wet,80457423.9338929,417245.7651077393,192.8298155719269,"Modified Decay, Turnover and Spinup parameters"
1955,Deadwood,Tropical Dry,18505831.302156094,1142790.382296882,16.1935483434516,"Modified Decay, Turnover and Spinup parameters"
1955,Deadwood,Tropical Moist,16313347.68264677,608498.4096054054,26.80918704984871,"Modified Decay, Turnover and Spinup parameters"
1955,Deadwood,Tropical Premontane Wet,12840733.921218542,417245.7651077393,30.77498921505618,"Modified Decay, Turnover and Spinup parameters"
1955,Litter,Tropical Dry,16577347.181246223,1142790.382296882,14.506026160219857,"Modified Decay, Turnover and Spinup parameters"
1955,Litter,Tropical Moist,14467291.255833687,608498.4096054054,23.775396989476654,"Modified Decay, Turnover and Spinup parameters"
1955,Litter,Tropical Premontane Wet,12271279.061662884,417245.7651077393,29.410194393451185,"Modified Decay, Turnover and Spinup parameters"
1955,Soil Carbon,Tropical Dry,26442824.004517984,1142790.382296882,23.138822669622783,"Modified Decay, Turnover and Spinup parameters"
1955,Soil Carbon,Tropical Moist,44422877.910561316,608498.4096054054,73.00409862922787,"Modified Decay, Turnover and Spinup parameters"
1955,Soil Carbon,Tropical Premontane Wet,32364142.37383384,417245.7651077393,77.56613746691214,"Modified Decay, Turnover and Spinup parameters"
1955,Total Biomass,Tropical Dry,129913445.74060178,1142790.382296882,113.68090574886546,"Modified Decay, Turnover and Spinup parameters"
1955,Total Biomass,Tropical Moist,112951966.96592611,608498.4096054054,185.6240956146005,"Modified Decay, Turnover and Spinup parameters"
1955,Total Biomass,Tropical Premontane Wet,80903515.24816318,417245.7651077393,193.89894880604155,"Modified Decay, Turnover and Spinup parameters"
1956,Deadwood,Tropical Dry,18642819.098214168,1142790.382296882,16.31341966734456,"Modified Decay, Turnover and Spinup parameters"
1956,Deadwood,Tropical Moist,16437520.070658714,608498.4096054054,27.013250669493114,"Modified Decay, Turnover and Spinup parameters"
1956,Deadwood,Tropical Premontane Wet,12948456.101037031,417245.7651077393,31.033163626462546,"Modified Decay, Turnover and Spinup parameters"
1956,Litter,Tropical Dry,16694874.387506125,1142790.382296882,14.608868473281404,"Modified Decay, Turnover and Spinup parameters"
1956,Litter,Tropical Moist,14587512.959129311,608498.4096054054,23.97296809467245,"Modified Decay, Turnover and Spinup parameters"
1956,Litter,Tropical Premontane Wet,12390408.387436397,417245.7651077393,29.69570795820301,"Modified Decay, Turnover and Spinup parameters"
1956,Soil Carbon,Tropical Dry,26659692.672676105,1142790.382296882,23.32859383983708,"Modified Decay, Turnover and Spinup parameters"
1956,Soil Carbon,Tropical Moist,44529076.99422573,608498.4096054054,73.17862510618824,"Modified Decay, Turnover and Spinup parameters"
1956,Soil Carbon,Tropical Premontane Wet,32450760.383290436,417245.7651077393,77.77373216696675,"Modified Decay, Turnover and Spinup parameters"
1956,Total Biomass,Tropical Dry,130031530.69091298,1142790.382296882,113.78423611648184,"Modified Decay, Turnover and Spinup parameters"
1956,Total Biomass,Tropical Moist,113484208.04492459,608498.4096054054,186.4987751052891,"Modified Decay, Turnover and Spinup parameters"
1956,Total Biomass,Tropical Premontane Wet,81335730.48181957,417245.7651077393,194.93482566759528,"Modified Decay, Turnover and Spinup parameters"
1957,Deadwood,Tropical Dry,18772412.121004816,1142790.382296882,16.426820186633307,"Modified Decay, Turnover and Spinup parameters"
1957,Deadwood,Tropical Moist,16559251.391372122,608498.4096054054,27.213302664357567,"Modified Decay, Turnover and Spinup parameters"
1957,Deadwood,Tropical Premontane Wet,13054456.346515592,417245.7651077393,31.28721113117764,"Modified Decay, Turnover and Spinup parameters"
1957,Litter,Tropical Dry,16805852.01204753,1142790.382296882,14.705979567547312,"Modified Decay, Turnover and Spinup parameters"
1957,Litter,Tropical Moist,14704736.415982943,608498.4096054054,24.165611912640106,"Modified Decay, Turnover and Spinup parameters"
